Date,benchmark,binary,continuous,cum_benchmark,cum_binary,cum_continuous,risk_score,weight_stocks
2012-01-01,0.030718245411296984,0.030718245411296984,0.03353134699928798,1.5279523943680338,1.684054600402977,1.7231166741311497,0.10466278141296685,0.8162697748696266
2012-02-01,0.025978959459805676,0.025978959459805676,0.03264066577251018,1.567647007677834,1.7278045865949452,1.779360349578504,0.10810474223843501,0.813516206209252
2012-03-01,0.016997539164860947,0.016997539164860947,0.025193168177241973,1.594293149087515,1.757173012724819,1.8241880741133512,0.24254978905627322,0.7059601687549815
2012-04-01,-0.0003855329926975664,-0.0003855329926975664,-0.003846556289501924,1.59367849647851,1.7564955645545357,1.817171232003636,0.3598774046693024,0.612098076264558
2012-05-01,-0.031738071061979956,-0.031738071061979956,-0.039305009272091275,1.5430982151073258,1.7007477835066513,1.7457472998807555,0.587339576638964,0.4301283386888288
2012-06-01,0.024260005513894907,0.023860005513894906,0.024571480068364,1.5805337863143107,1.7413276349988644,1.788642894864176,0.6143171428914338,0.40854628568685303
2012-07-01,0.012546028330186573,0.013263023446251904,0.012829737431767355,1.6003632079742272,1.7644229042494606,1.8115907135644798,0.7245973106002819,0.3203221515197745
2012-08-01,0.015025460283061513,0.005006472880622552,0.0101408103507269,1.6244094017941169,1.7732564396695347,1.8299617114238753,0.7435982965576087,0.3051213627539131
2012-09-01,0.016271555823528128,0.007199269186960325,0.009912301824151813,1.650841070055674,1.7860225901162263,1.8481008442341502,0.36143584672855966,0.6108513226171522
2012-10-01,-0.011111640191843577,-0.004419946875092101,-0.006189948698560994,1.632497518071297,1.7781284651501983,1.8366611948185734,0.18738858806117822,0.7500891295510574
2012-11-01,0.004477364316813051,0.004477364316813051,0.004371577269513036,1.6398068042059952,1.7860897940907712,1.8446903011496387,0.07614699669802798,0.8390824026415776
2012-12-01,0.004377223302380781,0.004377223302380781,0.006002114912872075,1.6469846047607684,1.79390790795761,1.8557623443157996,0.030919699320788915,0.8752642405433689
2013-01-01,0.02821590441102222,0.02821590441102222,0.041924494548598326,1.6934557649351234,1.8445246420107186,1.9335642426035615,0.560274596781631,0.45178032257469514
2013-02-01,0.010017301317546,0.009617301317546,0.011480081374082319,1.7104196216004137,1.8622639912805745,1.9557617174506663,0.46007898137519976,0.5319368148998402
